date,category,taker_notional_volume
2025-11-09 00:00:00.000 UTC,Economy,13627502.520726
2025-11-09 00:00:00.000 UTC,Entertainment,3221911.1616819995
2025-11-09 00:00:00.000 UTC,Other,5836139.579282
2025-11-09 00:00:00.000 UTC,Politics,19156987.000090003
2025-11-09 00:00:00.000 UTC,Sports,113250349.02173492
2025-11-10 00:00:00.000 UTC,Crypto,29756947.903072007
2025-11-10 00:00:00.000 UTC,Economy,8760675.670659
2025-11-10 00:00:00.000 UTC,Entertainment,2557621.1333299996
2025-11-10 00:00:00.000 UTC,Other,8545450.369299
2025-11-10 00:00:00.000 UTC,Politics,32637328.304364983
2025-11-10 00:00:00.000 UTC,Sports,35326774.32035399
2025-11-11 00:00:00.000 UTC,Crypto,28790452.40025601
2025-11-11 00:00:00.000 UTC,Economy,7004752.280333002
2025-11-11 00:00:00.000 UTC,Entertainment,3282854.0342559996
2025-11-11 00:00:00.000 UTC,Other,4967148.314386999
2025-11-11 00:00:00.000 UTC,Politics,32773759.786966
2025-11-11 00:00:00.000 UTC,Sports,39087515.27866801
2025-11-12 00:00:00.000 UTC,Crypto,31917147.04762702
2025-11-12 00:00:00.000 UTC,Economy,12422487.107358998
2025-11-12 00:00:00.000 UTC,Entertainment,6514111.358527999
2025-11-12 00:00:00.000 UTC,Other,4903115.328463
2025-11-12 00:00:00.000 UTC,Politics,34249276.340128005
2025-11-12 00:00:00.000 UTC,Sports,45424874.364124954
2025-11-13 00:00:00.000 UTC,Crypto,36495535.89136903
2025-11-13 00:00:00.000 UTC,Economy,13879257.019793004
2025-11-13 00:00:00.000 UTC,Entertainment,2789231.828675
2025-11-13 00:00:00.000 UTC,Other,4974886.476003
2025-11-13 00:00:00.000 UTC,Politics,51806463.248890005
2025-11-13 00:00:00.000 UTC,Sports,54016928.68143101
2025-11-14 00:00:00.000 UTC,Crypto,38983842.52352203
2025-11-14 00:00:00.000 UTC,Economy,9989784.896815002
2025-11-14 00:00:00.000 UTC,Entertainment,3538064.576265999
2025-11-14 00:00:00.000 UTC,Other,8503227.296277002
2025-11-14 00:00:00.000 UTC,Politics,30465954.795231987
2025-11-14 00:00:00.000 UTC,Sports,50645593.03960299
2025-11-15 00:00:00.000 UTC,Crypto,26594868.26758903
2025-11-15 00:00:00.000 UTC,Economy,10458324.207134
2025-11-15 00:00:00.000 UTC,Entertainment,3574106.9736180007
2025-11-15 00:00:00.000 UTC,Other,5640838.545829997
2025-11-15 00:00:00.000 UTC,Politics,14610207.837834992
2025-11-15 00:00:00.000 UTC,Sports,65336161.047214
2025-11-16 00:00:00.000 UTC,Crypto,31004270.25103705
2025-11-16 00:00:00.000 UTC,Economy,7747025.387108002
2025-11-16 00:00:00.000 UTC,Entertainment,3285869.404405001
2025-11-16 00:00:00.000 UTC,Other,4706597.118492998
2025-11-16 00:00:00.000 UTC,Politics,20028715.254106022
2025-11-16 00:00:00.000 UTC,Sports,84490864.89839402
2025-11-17 00:00:00.000 UTC,Crypto,40008567.31294702
2025-11-17 00:00:00.000 UTC,Economy,13914924.188179001
2025-11-17 00:00:00.000 UTC,Entertainment,11786395.735826999
2025-11-17 00:00:00.000 UTC,Other,9966538.444223
2025-11-17 00:00:00.000 UTC,Politics,22698246.087847985
2025-11-17 00:00:00.000 UTC,Sports,51683482.213771984
2025-11-18 00:00:00.000 UTC,Crypto,41048100.06958901
2025-11-18 00:00:00.000 UTC,Economy,15634222.941811003
2025-11-18 00:00:00.000 UTC,Entertainment,9716728.021424
2025-11-18 00:00:00.000 UTC,Other,16131102.856742006
2025-11-18 00:00:00.000 UTC,Politics,22298170.563565988
2025-11-18 00:00:00.000 UTC,Sports,48954856.203863986
2025-11-19 00:00:00.000 UTC,Crypto,36158577.11711699
2025-11-19 00:00:00.000 UTC,Economy,11309322.730542997
2025-11-19 00:00:00.000 UTC,Entertainment,4231667.966813001
2025-11-19 00:00:00.000 UTC,Other,14365622.226999993
2025-11-19 00:00:00.000 UTC,Politics,21885585.139147997
2025-11-19 00:00:00.000 UTC,Sports,39440241.40225799
2025-11-20 00:00:00.000 UTC,Crypto,40826387.65551601
2025-11-20 00:00:00.000 UTC,Economy,12521595.635302002
2025-11-20 00:00:00.000 UTC,Entertainment,5338784.976385001
2025-11-20 00:00:00.000 UTC,Other,5852820.003232001
2025-11-20 00:00:00.000 UTC,Politics,21117887.046587
2025-11-20 00:00:00.000 UTC,Sports,41682357.75711498
2025-11-21 00:00:00.000 UTC,Crypto,44172677.9157881
2025-11-21 00:00:00.000 UTC,Economy,12326213.434795996
2025-11-21 00:00:00.000 UTC,Entertainment,4636347.835268
2025-11-21 00:00:00.000 UTC,Other,7069129.324426997
2025-11-21 00:00:00.000 UTC,Politics,21219184.398312
2025-11-21 00:00:00.000 UTC,Sports,44750475.82201999
2025-11-22 00:00:00.000 UTC,Crypto,42254817.10596605
2025-11-22 00:00:00.000 UTC,Economy,4288525.271337001
2025-11-22 00:00:00.000 UTC,Entertainment,2726903.754788
2025-11-22 00:00:00.000 UTC,Other,7342358.689967001
2025-11-22 00:00:00.000 UTC,Politics,15358138.427114991
2025-11-22 00:00:00.000 UTC,Sports,71527234.77533303
2025-11-23 00:00:00.000 UTC,Crypto,34992149.77998008
2025-11-23 00:00:00.000 UTC,Economy,5427569.680638001
2025-11-23 00:00:00.000 UTC,Entertainment,4582261.933578999
2025-11-23 00:00:00.000 UTC,Other,7390474.877669999
2025-11-23 00:00:00.000 UTC,Politics,14485557.906920996
2025-11-23 00:00:00.000 UTC,Sports,83453507.26086694
2025-11-24 00:00:00.000 UTC,Crypto,44238682.13211103
2025-11-24 00:00:00.000 UTC,Economy,12522403.081493998
2025-11-24 00:00:00.000 UTC,Entertainment,10370108.735889
2025-11-24 00:00:00.000 UTC,Other,6595848.288450002
2025-11-24 00:00:00.000 UTC,Politics,20109044.296178
2025-11-24 00:00:00.000 UTC,Sports,57683693.81611097
2025-11-25 00:00:00.000 UTC,Crypto,47868705.90058901
2025-11-25 00:00:00.000 UTC,Economy,14452671.806309998
2025-11-25 00:00:00.000 UTC,Entertainment,11216312.987436999
2025-11-25 00:00:00.000 UTC,Other,9693386.173112001
2025-11-25 00:00:00.000 UTC,Politics,28887517.795568988
2025-11-25 00:00:00.000 UTC,Sports,59613836.290364
2025-11-26 00:00:00.000 UTC,Crypto,45182784.79590303
2025-11-26 00:00:00.000 UTC,Economy,9040740.172079
2025-11-26 00:00:00.000 UTC,Entertainment,15281788.267785002
2025-11-26 00:00:00.000 UTC,Other,11792431.766235003
2025-11-26 00:00:00.000 UTC,Politics,17863466.685355004
2025-11-26 00:00:00.000 UTC,Sports,54096074.562751
2025-11-27 00:00:00.000 UTC,Crypto,51575923.04229399
2025-11-27 00:00:00.000 UTC,Economy,10771671.528114999
2025-11-27 00:00:00.000 UTC,Entertainment,6138849.148155001
2025-11-27 00:00:00.000 UTC,Other,12246647.134669002
2025-11-27 00:00:00.000 UTC,Politics,17308984.196571
2025-11-27 00:00:00.000 UTC,Sports,56086026.41831195
2025-11-28 00:00:00.000 UTC,Crypto,38864100.65592902
2025-11-28 00:00:00.000 UTC,Economy,11960574.649433
2025-11-28 00:00:00.000 UTC,Entertainment,8450841.043483
2025-11-28 00:00:00.000 UTC,Other,12811559.414899005
2025-11-28 00:00:00.000 UTC,Politics,18419036.68554
2025-11-28 00:00:00.000 UTC,Sports,60760574.69221097
2025-11-29 00:00:00.000 UTC,Crypto,27937483.68555304
2025-11-29 00:00:00.000 UTC,Economy,5898913.441412001
2025-11-29 00:00:00.000 UTC,Entertainment,6303552.725203999
2025-11-29 00:00:00.000 UTC,Other,4972166.675811
2025-11-29 00:00:00.000 UTC,Politics,16143401.682256995
2025-11-29 00:00:00.000 UTC,Sports,83013715.12535502
2025-11-30 00:00:00.000 UTC,Crypto,25400137.374640007
2025-11-30 00:00:00.000 UTC,Economy,10362029.813303998
2025-11-30 00:00:00.000 UTC,Entertainment,8277592.469001001
2025-11-30 00:00:00.000 UTC,Other,6591013.1154579995
2025-11-30 00:00:00.000 UTC,Politics,17944949.897761006
2025-11-30 00:00:00.000 UTC,Sports,89176417.41634594
2025-12-01 00:00:00.000 UTC,Crypto,44574200.15879906
2025-12-01 00:00:00.000 UTC,Economy,15853391.372554002
2025-12-01 00:00:00.000 UTC,Entertainment,8213097.303976999
2025-12-01 00:00:00.000 UTC,Other,4535325.040782
2025-12-01 00:00:00.000 UTC,Politics,36156440.597265996
2025-12-01 00:00:00.000 UTC,Sports,49665117.13654199
2025-12-02 00:00:00.000 UTC,Crypto,41394459.571357034
2025-12-02 00:00:00.000 UTC,Economy,16801344.56661001
2025-12-02 00:00:00.000 UTC,Entertainment,5999551.95362
2025-12-02 00:00:00.000 UTC,Other,5279573.110751
2025-12-02 00:00:00.000 UTC,Politics,32545619.171715
2025-12-02 00:00:00.000 UTC,Sports,63654795.73135894
2025-12-03 00:00:00.000 UTC,Crypto,40820550.744049996
2025-12-03 00:00:00.000 UTC,Economy,20900515.369659003
2025-12-03 00:00:00.000 UTC,Entertainment,11945179.826389998
2025-12-03 00:00:00.000 UTC,Other,4975430.466997
2025-12-03 00:00:00.000 UTC,Politics,38927179.277371
2025-12-03 00:00:00.000 UTC,Sports,58556681.95429996
2025-12-04 00:00:00.000 UTC,Crypto,36786012.60560303
2025-12-04 00:00:00.000 UTC,Economy,16011501.153852994
2025-12-04 00:00:00.000 UTC,Entertainment,23139392.615291
2025-12-04 00:00:00.000 UTC,Other,9791642.838591998
2025-12-04 00:00:00.000 UTC,Politics,45248088.325609006
2025-12-04 00:00:00.000 UTC,Sports,64216308.250828005
2025-12-05 00:00:00.000 UTC,Crypto,40268180.66114002
2025-12-05 00:00:00.000 UTC,Economy,13589143.742024006
2025-12-05 00:00:00.000 UTC,Entertainment,2955981.3414499997
2025-12-05 00:00:00.000 UTC,Other,6569636.497132996
2025-12-05 00:00:00.000 UTC,Politics,60882947.085945
2025-12-05 00:00:00.000 UTC,Sports,62170837.16994598
2025-12-06 00:00:00.000 UTC,Crypto,39328563.592457004
2025-12-06 00:00:00.000 UTC,Economy,11423120.102243997
2025-12-06 00:00:00.000 UTC,Entertainment,2839821.2214610004
2025-12-06 00:00:00.000 UTC,Other,10339768.934643997
2025-12-06 00:00:00.000 UTC,Politics,49500475.64940101
2025-12-06 00:00:00.000 UTC,Sports,78513738.64663598
2025-12-07 00:00:00.000 UTC,Crypto,35730255.04864802
2025-12-07 00:00:00.000 UTC,Economy,14610312.539683001
2025-12-07 00:00:00.000 UTC,Entertainment,1781491.0271949999
2025-12-07 00:00:00.000 UTC,Other,14296744.540791
2025-12-07 00:00:00.000 UTC,Politics,49798555.19045697
2025-12-07 00:00:00.000 UTC,Sports,102024953.68925196
2025-12-08 00:00:00.000 UTC,Crypto,44603958.158512086
2025-12-08 00:00:00.000 UTC,Economy,23751613.182958007
2025-12-08 00:00:00.000 UTC,Entertainment,1841276.0038719997
2025-12-08 00:00:00.000 UTC,Other,22227857.953081
2025-12-08 00:00:00.000 UTC,Politics,27833527.055031996
2025-12-08 00:00:00.000 UTC,Sports,44689037.69214298
2025-12-09 00:00:00.000 UTC,Crypto,43652540.15814403
2025-12-09 00:00:00.000 UTC,Economy,38498019.780415006
2025-12-09 00:00:00.000 UTC,Entertainment,1627375.5107690007
2025-12-09 00:00:00.000 UTC,Other,24675697.37926099
2025-12-09 00:00:00.000 UTC,Politics,44779346.113616005
2025-12-09 00:00:00.000 UTC,Sports,54085171.12749198
2025-12-10 00:00:00.000 UTC,Crypto,42632298.43794905
2025-12-10 00:00:00.000 UTC,Economy,74159882.764166
2025-12-10 00:00:00.000 UTC,Entertainment,2675043.763495
2025-12-10 00:00:00.000 UTC,Other,21193833.515180003
2025-12-10 00:00:00.000 UTC,Politics,24834945.749416012
2025-12-10 00:00:00.000 UTC,Sports,46754442.55387001
2025-12-11 00:00:00.000 UTC,Crypto,37287493.02522604
2025-12-11 00:00:00.000 UTC,Economy,8004654.788426
2025-12-11 00:00:00.000 UTC,Entertainment,3932938.0241170013
2025-12-11 00:00:00.000 UTC,Other,24964695.39793801
2025-12-11 00:00:00.000 UTC,Politics,23894381.87132405
2025-12-11 00:00:00.000 UTC,Sports,45607212.956778
2025-12-12 00:00:00.000 UTC,Crypto,36692648.575725995
2025-12-12 00:00:00.000 UTC,Economy,10271641.246241998
2025-12-12 00:00:00.000 UTC,Entertainment,2554387.390345999
2025-12-12 00:00:00.000 UTC,Other,9322009.032867
2025-12-12 00:00:00.000 UTC,Politics,17015595.078898992
2025-12-12 00:00:00.000 UTC,Sports,55966125.94309801
2025-12-13 00:00:00.000 UTC,Crypto,28241179.24044102
2025-12-13 00:00:00.000 UTC,Economy,5450112.720862002
2025-12-13 00:00:00.000 UTC,Entertainment,2300600.446103
2025-12-13 00:00:00.000 UTC,Other,4544182.571933998
2025-12-13 00:00:00.000 UTC,Politics,17563333.379063994
2025-12-13 00:00:00.000 UTC,Sports,60325657.48377199
2025-12-14 00:00:00.000 UTC,Crypto,34479925.93324007
2025-12-14 00:00:00.000 UTC,Economy,7289537.020127998
2025-12-14 00:00:00.000 UTC,Entertainment,2993149.9828269985
2025-12-14 00:00:00.000 UTC,Other,8588872.371528996
2025-12-14 00:00:00.000 UTC,Politics,18284764.369628005
2025-12-14 00:00:00.000 UTC,Sports,102198132.64180194
2025-12-15 00:00:00.000 UTC,Crypto,48748275.32192115
2025-12-15 00:00:00.000 UTC,Economy,21068516.363075998
2025-12-15 00:00:00.000 UTC,Entertainment,3045354.113563
2025-12-15 00:00:00.000 UTC,Other,3955813.9635770004
2025-12-15 00:00:00.000 UTC,Politics,26548813.161899
2025-12-15 00:00:00.000 UTC,Sports,46663466.19445898
2025-12-16 00:00:00.000 UTC,Crypto,47089334.446994096
2025-12-16 00:00:00.000 UTC,Economy,18180892.56587
2025-12-16 00:00:00.000 UTC,Entertainment,3051354.800816001
2025-12-16 00:00:00.000 UTC,Other,5580821.055993001
2025-12-16 00:00:00.000 UTC,Politics,38681900.210478
2025-12-16 00:00:00.000 UTC,Sports,40869367.26522999
2025-12-17 00:00:00.000 UTC,Crypto,47158965.81747808
2025-12-17 00:00:00.000 UTC,Economy,8641782.523853
2025-12-17 00:00:00.000 UTC,Entertainment,2530265.2500520004
2025-12-17 00:00:00.000 UTC,Other,7657145.820170999
2025-12-17 00:00:00.000 UTC,Politics,34017312.91812201
2025-12-17 00:00:00.000 UTC,Sports,38491729.873088
2025-12-18 00:00:00.000 UTC,Crypto,45267171.771774106
2025-12-18 00:00:00.000 UTC,Economy,12678515.537730997
2025-12-18 00:00:00.000 UTC,Entertainment,3251805.7482730006
2025-12-18 00:00:00.000 UTC,Other,4775027.657318
2025-12-18 00:00:00.000 UTC,Politics,26658271.169443004
2025-12-18 00:00:00.000 UTC,Sports,62703287.129705
2025-12-19 00:00:00.000 UTC,Crypto,45281373.09297311
2025-12-19 00:00:00.000 UTC,Economy,7702411.016215
2025-12-19 00:00:00.000 UTC,Entertainment,4812382.514509
2025-12-19 00:00:00.000 UTC,Other,5000512.397725998
2025-12-19 00:00:00.000 UTC,Politics,47581106.76964302
2025-12-19 00:00:00.000 UTC,Sports,92565074.36068498
2025-12-20 00:00:00.000 UTC,Crypto,44052199.86090105
2025-12-20 00:00:00.000 UTC,Economy,5698689.698408
2025-12-20 00:00:00.000 UTC,Entertainment,7014212.606626999
2025-12-20 00:00:00.000 UTC,Other,3524711.117859999
2025-12-20 00:00:00.000 UTC,Politics,33691555.93332301
2025-12-20 00:00:00.000 UTC,Sports,111736132.91190408
2025-12-21 00:00:00.000 UTC,Crypto,41056293.100721024
2025-12-21 00:00:00.000 UTC,Economy,5173162.672929998
2025-12-21 00:00:00.000 UTC,Entertainment,6145716.155797
2025-12-21 00:00:00.000 UTC,Other,5740822.429100001
2025-12-21 00:00:00.000 UTC,Politics,36591431.29684401
2025-12-21 00:00:00.000 UTC,Sports,89348963.66970703
2025-12-22 00:00:00.000 UTC,Crypto,51146819.995873034
2025-12-22 00:00:00.000 UTC,Economy,9120893.888974
2025-12-22 00:00:00.000 UTC,Entertainment,5651234.215364002
2025-12-22 00:00:00.000 UTC,Other,4696841.000939998
2025-12-22 00:00:00.000 UTC,Politics,40733571.55044401
2025-12-22 00:00:00.000 UTC,Sports,52469692.7147
2025-12-23 00:00:00.000 UTC,Crypto,50768954.43576704
2025-12-23 00:00:00.000 UTC,Economy,12047849.441958003
2025-12-23 00:00:00.000 UTC,Entertainment,2620958.2339140004
2025-12-23 00:00:00.000 UTC,Other,5859773.553490998
2025-12-23 00:00:00.000 UTC,Politics,38715542.44694501
2025-12-23 00:00:00.000 UTC,Sports,52688821.495895006
2025-12-24 00:00:00.000 UTC,Crypto,55751125.277636096
2025-12-24 00:00:00.000 UTC,Economy,13913011.473736
2025-12-24 00:00:00.000 UTC,Entertainment,2426043.435030999
2025-12-24 00:00:00.000 UTC,Other,5185639.596496
2025-12-24 00:00:00.000 UTC,Politics,38777649.402727
2025-12-24 00:00:00.000 UTC,Sports,41750398.025007
2025-12-25 00:00:00.000 UTC,Crypto,44565037.77758601
2025-12-25 00:00:00.000 UTC,Economy,10953042.037226
2025-12-25 00:00:00.000 UTC,Entertainment,2845443.2381949998
2025-12-25 00:00:00.000 UTC,Other,4853046.749535999
2025-12-25 00:00:00.000 UTC,Politics,43909121.58226502
2025-12-25 00:00:00.000 UTC,Sports,47755177.76010203
2025-12-26 00:00:00.000 UTC,Crypto,52083216.80155505
2025-12-26 00:00:00.000 UTC,Economy,7536498.013896001
2025-12-26 00:00:00.000 UTC,Entertainment,2268246.1144420006
2025-12-26 00:00:00.000 UTC,Other,3890697.021627
2025-12-26 00:00:00.000 UTC,Politics,23356106.954043
2025-12-26 00:00:00.000 UTC,Sports,56357904.60411103
2025-12-27 00:00:00.000 UTC,Crypto,41552561.71738301
2025-12-27 00:00:00.000 UTC,Economy,5378092.598688
2025-12-27 00:00:00.000 UTC,Entertainment,2136993.4858600004
2025-12-27 00:00:00.000 UTC,Other,2692106.8497470003
2025-12-27 00:00:00.000 UTC,Politics,18891557.645473998
2025-12-27 00:00:00.000 UTC,Sports,82933506.11107402
2025-12-28 00:00:00.000 UTC,Crypto,42006465.21432305
2025-12-28 00:00:00.000 UTC,Economy,4682214.947027
2025-12-28 00:00:00.000 UTC,Entertainment,2766863.6390669993
2025-12-28 00:00:00.000 UTC,Other,2327604.7041839994
2025-12-28 00:00:00.000 UTC,Politics,19037987.866994005
2025-12-28 00:00:00.000 UTC,Sports,85859630.08810699
2025-12-29 00:00:00.000 UTC,Crypto,78786652.40334621
2025-12-29 00:00:00.000 UTC,Economy,7901494.293559001
2025-12-29 00:00:00.000 UTC,Entertainment,3067861.064757999
2025-12-29 00:00:00.000 UTC,Other,3457234.193859999
2025-12-29 00:00:00.000 UTC,Politics,27015146.931070007
2025-12-29 00:00:00.000 UTC,Sports,67812308.82593608
2025-12-30 00:00:00.000 UTC,Crypto,99135167.584882
2025-12-30 00:00:00.000 UTC,Economy,8682974.791086
2025-12-30 00:00:00.000 UTC,Entertainment,2998968.658687998
2025-12-30 00:00:00.000 UTC,Other,3235926.146992999
2025-12-30 00:00:00.000 UTC,Politics,25973738.131717987
2025-12-30 00:00:00.000 UTC,Sports,72393018.41184
2025-12-31 00:00:00.000 UTC,Crypto,67852764.90172605
2025-12-31 00:00:00.000 UTC,Economy,16305950.682641
2025-12-31 00:00:00.000 UTC,Entertainment,3913752.2595169996
2025-12-31 00:00:00.000 UTC,Other,4084116.052047999
2025-12-31 00:00:00.000 UTC,Politics,25014519.617845
2025-12-31 00:00:00.000 UTC,Sports,66057221.33133203
2026-01-01 00:00:00.000 UTC,Crypto,48529941.43003002
2026-01-01 00:00:00.000 UTC,Economy,16919179.213015
2026-01-01 00:00:00.000 UTC,Entertainment,22791673.246610016
2026-01-01 00:00:00.000 UTC,Other,3220351.1328909975
2026-01-01 00:00:00.000 UTC,Politics,24638340.805232
2026-01-01 00:00:00.000 UTC,Sports,65851956.71527201
2026-01-02 00:00:00.000 UTC,Crypto,55092134.53697608
2026-01-02 00:00:00.000 UTC,Economy,26695882.625781983
2026-01-02 00:00:00.000 UTC,Entertainment,27412483.167230997
2026-01-02 00:00:00.000 UTC,Other,4727961.815688999
2026-01-02 00:00:00.000 UTC,Politics,28487641.344534002
2026-01-02 00:00:00.000 UTC,Sports,66755364.99829403
2026-01-03 00:00:00.000 UTC,Crypto,42912526.78760805
2026-01-03 00:00:00.000 UTC,Economy,13310813.13737701
2026-01-03 00:00:00.000 UTC,Entertainment,32187712.578777004
2026-01-03 00:00:00.000 UTC,Other,3241121.145022001
2026-01-03 00:00:00.000 UTC,Politics,76709307.54767196
2026-01-03 00:00:00.000 UTC,Sports,92647428.67253707
2026-01-04 00:00:00.000 UTC,Crypto,43235420.524748065
2026-01-04 00:00:00.000 UTC,Economy,12297054.000020996
2026-01-04 00:00:00.000 UTC,Entertainment,10646204.875838997
2026-01-04 00:00:00.000 UTC,Other,2443215.1344670006
2026-01-04 00:00:00.000 UTC,Politics,34579794.70601902
2026-01-04 00:00:00.000 UTC,Sports,106070811.00094688
2026-01-05 00:00:00.000 UTC,Crypto,61923989.02126226
2026-01-05 00:00:00.000 UTC,Economy,18786690.845618006
2026-01-05 00:00:00.000 UTC,Entertainment,2996530.1643159986
2026-01-05 00:00:00.000 UTC,Other,3535561.762854
2026-01-05 00:00:00.000 UTC,Politics,31982659.805244002
2026-01-05 00:00:00.000 UTC,Sports,64422363.377059005
2026-01-06 00:00:00.000 UTC,Crypto,63452089.162759006
2026-01-06 00:00:00.000 UTC,Economy,18413075.934744995
2026-01-06 00:00:00.000 UTC,Entertainment,4158069.406871001
2026-01-06 00:00:00.000 UTC,Other,3513823.425325001
2026-01-06 00:00:00.000 UTC,Politics,37528537.83141498
2026-01-06 00:00:00.000 UTC,Sports,64027852.62979402
2026-01-07 00:00:00.000 UTC,Crypto,55449617.44969306
2026-01-07 00:00:00.000 UTC,Economy,25413986.02184099
2026-01-07 00:00:00.000 UTC,Entertainment,11343425.801349996
2026-01-07 00:00:00.000 UTC,Other,4101105.428351
2026-01-07 00:00:00.000 UTC,Politics,36541490.45328101
2026-01-07 00:00:00.000 UTC,Sports,76334628.79606898
2026-01-08 00:00:00.000 UTC,Crypto,58568523.16644606
2026-01-08 00:00:00.000 UTC,Economy,26209403.762457997
2026-01-08 00:00:00.000 UTC,Entertainment,5384330.690954002
2026-01-08 00:00:00.000 UTC,Other,10457227.767312
2026-01-08 00:00:00.000 UTC,Politics,35664297.32821
2026-01-08 00:00:00.000 UTC,Sports,71231884.34846099
2026-01-09 00:00:00.000 UTC,Crypto,61641148.61264
2026-01-09 00:00:00.000 UTC,Economy,48760164.180456005
2026-01-09 00:00:00.000 UTC,Entertainment,1860015.0980549993
2026-01-09 00:00:00.000 UTC,Other,4561966.972070997
2026-01-09 00:00:00.000 UTC,Politics,38461628.32327198
2026-01-09 00:00:00.000 UTC,Sports,83191788.719211
2026-01-10 00:00:00.000 UTC,Crypto,57916839.784169056
2026-01-10 00:00:00.000 UTC,Economy,22221743.997706015
2026-01-10 00:00:00.000 UTC,Entertainment,2093370.3037260007
2026-01-10 00:00:00.000 UTC,Other,3078983.2098850007
2026-01-10 00:00:00.000 UTC,Politics,35932868.05739604
2026-01-10 00:00:00.000 UTC,Sports,116841581.710318
2026-01-11 00:00:00.000 UTC,Crypto,53907690.25119006
2026-01-11 00:00:00.000 UTC,Economy,11869871.594213
2026-01-11 00:00:00.000 UTC,Entertainment,1887179.5881480002
2026-01-11 00:00:00.000 UTC,Other,2852823.3459239993
2026-01-11 00:00:00.000 UTC,Politics,31501814.276002996
2026-01-11 00:00:00.000 UTC,Sports,133785050.89378697
2026-01-12 00:00:00.000 UTC,Crypto,70339794.10733297
2026-01-12 00:00:00.000 UTC,Economy,39814438.81948301
2026-01-12 00:00:00.000 UTC,Entertainment,2841756.0336540015
2026-01-12 00:00:00.000 UTC,Other,4937231.486851001
2026-01-12 00:00:00.000 UTC,Politics,37583757.783107005
2026-01-12 00:00:00.000 UTC,Sports,71085981.40931499
2026-01-13 00:00:00.000 UTC,Crypto,77854012.86188205
2026-01-13 00:00:00.000 UTC,Economy,36158500.45624598
2026-01-13 00:00:00.000 UTC,Entertainment,2237593.6757799997
2026-01-13 00:00:00.000 UTC,Other,6830755.730583
2026-01-13 00:00:00.000 UTC,Politics,48634369.99311301
2026-01-13 00:00:00.000 UTC,Sports,77080162.62008502
2026-01-14 00:00:00.000 UTC,Crypto,70785051.94642605
2026-01-14 00:00:00.000 UTC,Economy,33876030.070404015
2026-01-14 00:00:00.000 UTC,Entertainment,1770799.6825780005
2026-01-14 00:00:00.000 UTC,Other,4484266.760028001
2026-01-14 00:00:00.000 UTC,Politics,65958634.03257899
2026-01-14 00:00:00.000 UTC,Sports,90609286.15067299
2026-01-15 00:00:00.000 UTC,Crypto,70134111.69132707
2026-01-15 00:00:00.000 UTC,Economy,30007520.409360014
2026-01-15 00:00:00.000 UTC,Entertainment,1600697.297724
2026-01-15 00:00:00.000 UTC,Other,4082771.8961040005
2026-01-15 00:00:00.000 UTC,Politics,58790116.34863101
2026-01-15 00:00:00.000 UTC,Sports,82329588.49078003
2026-01-16 00:00:00.000 UTC,Crypto,70686606.74424015
2026-01-16 00:00:00.000 UTC,Economy,33911728.582779
2026-01-16 00:00:00.000 UTC,Entertainment,1451272.3440189995
2026-01-16 00:00:00.000 UTC,Other,4994640.060613999
2026-01-16 00:00:00.000 UTC,Politics,44289554.370122
2026-01-16 00:00:00.000 UTC,Sports,79448775.69732305
2026-01-17 00:00:00.000 UTC,Crypto,44283911.08961409
2026-01-17 00:00:00.000 UTC,Economy,23280341.356528018
2026-01-17 00:00:00.000 UTC,Entertainment,1265614.689363
2026-01-17 00:00:00.000 UTC,Other,2333156.0465900004
2026-01-17 00:00:00.000 UTC,Politics,38404789.94409
2026-01-17 00:00:00.000 UTC,Sports,153610980.89134195
2026-01-18 00:00:00.000 UTC,Crypto,41855953.83179106
2026-01-18 00:00:00.000 UTC,Economy,15786479.863674002
2026-01-18 00:00:00.000 UTC,Entertainment,1476617.1527010005
2026-01-18 00:00:00.000 UTC,Other,2344659.6639310005
2026-01-18 00:00:00.000 UTC,Politics,37932022.23390699
2026-01-18 00:00:00.000 UTC,Sports,170897571.970884
2026-01-19 00:00:00.000 UTC,Crypto,50061913.25483708
2026-01-19 00:00:00.000 UTC,Economy,19767931.507617
2026-01-19 00:00:00.000 UTC,Entertainment,1869341.2175349998
2026-01-19 00:00:00.000 UTC,Other,3761027.232562002
2026-01-19 00:00:00.000 UTC,Politics,47522997.751299
2026-01-19 00:00:00.000 UTC,Sports,100696705.96141794
2026-01-20 00:00:00.000 UTC,Crypto,58069139.42238307
2026-01-20 00:00:00.000 UTC,Economy,16111213.251519997
2026-01-20 00:00:00.000 UTC,Entertainment,1481522.3662939998
2026-01-20 00:00:00.000 UTC,Other,5988038.4327139985
2026-01-20 00:00:00.000 UTC,Politics,65339813.966688
2026-01-20 00:00:00.000 UTC,Sports,100382912.48501803
2026-01-21 00:00:00.000 UTC,Crypto,60440365.19643109
2026-01-21 00:00:00.000 UTC,Economy,24605863.531217
2026-01-21 00:00:00.000 UTC,Entertainment,1750000.948038
2026-01-21 00:00:00.000 UTC,Other,10192915.151699001
2026-01-21 00:00:00.000 UTC,Politics,49716062.04529302
2026-01-21 00:00:00.000 UTC,Sports,116877953.83597898
2026-01-22 00:00:00.000 UTC,Crypto,52527418.71929105
2026-01-22 00:00:00.000 UTC,Economy,19319101.931803003
2026-01-22 00:00:00.000 UTC,Entertainment,3182599.535405
2026-01-22 00:00:00.000 UTC,Other,11450437.348885003
2026-01-22 00:00:00.000 UTC,Politics,53826841.04078199
